PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.4874e+00 2.2122e+00 3.2903e+00 4.8939e+00 7.2790e+00 1.0826e+01 1.6103e+01 2.3950e+01 3.5622e+01 5.2983e+01 7.8805e+01 1.1721e+02 1.7433e+02 2.5929e+02 3.8566e+02 5.7362e+02 8.5317e+02 1.2690e+03 1.8874e+03 2.8072e+03 4.1753e+03 6.2102e+03 9.2367e+03 1.3738e+04 2.0434e+04 3.0392e+04 4.5204e+04 6.7234e+04 1.0000e+05
 1  2  3  4  5 21
 1.08176e-04  3.36087e-01  4.11647e-01  0.00000e+00  0.00000e+00 -5.75230e-18 
 2.86330e-02  3.42351e-01  6.19207e-01  4.19822e-01  0.00000e+00  2.20770e-02 
 4.17395e-02  3.41359e-01  6.12116e-01  4.24998e-01  0.00000e+00  3.37427e-02 
 5.36158e-02  3.40939e-01  6.05350e-01  4.28800e-01  5.80762e-01  4.43350e-02 
 6.40874e-02  3.40551e-01  5.98744e-01  4.31372e-01  5.73672e-01  5.44093e-02 
 7.36831e-02  3.40382e-01  5.92582e-01  4.33316e-01  5.66867e-01  6.28450e-02 
 8.23555e-02  3.40224e-01  5.86723e-01  4.34653e-01  5.60252e-01  6.98531e-02 
 9.01411e-02  3.39982e-01  5.81091e-01  4.35443e-01  5.53785e-01  7.56501e-02 
 9.71092e-02  3.39614e-01  5.75644e-01  4.35758e-01  5.47449e-01  8.04314e-02 
 1.03339e-01  3.39109e-01  5.70357e-01  4.35665e-01  5.41239e-01  8.43647e-02 
 1.08908e-01  3.38471e-01  5.65215e-01  4.35228e-01  5.35156e-01  8.75905e-02 
 1.13891e-01  3.37709e-01  5.60208e-01  4.34501e-01  5.29199e-01  9.02252e-02 
 1.18351e-01  3.36836e-01  5.55330e-01  4.33530e-01  5.23372e-01  9.23569e-02 
 1.22330e-01  3.35865e-01  5.50590e-01  4.32357e-01  5.17694e-01  9.37027e-02 
 1.25908e-01  3.34795e-01  5.45934e-01  4.30999e-01  5.12108e-01  9.47380e-02 
 1.29128e-01  3.33639e-01  5.41364e-01  4.29486e-01  5.06616e-01  9.55105e-02 
 1.32024e-01  3.32408e-01  5.36880e-01  4.27842e-01  5.01224e-01  9.60601e-02 
 1.34631e-01  3.31114e-01  5.32482e-01  4.26089e-01  4.95934e-01  9.64205e-02 
 1.36976e-01  3.29767e-01  5.28171e-01  4.24244e-01  4.90746e-01  9.66201e-02 
 1.39086e-01  3.28375e-01  5.23944e-01  4.22324e-01  4.85662e-01  9.66829e-02 
 1.40983e-01  3.26945e-01  5.19801e-01  4.20343e-01  4.80680e-01  9.66293e-02 
 1.42687e-01  3.25486e-01  5.15742e-01  4.18311e-01  4.75801e-01  9.64767e-02 
 1.44216e-01  3.24001e-01  5.11764e-01  4.16239e-01  4.71023e-01  9.62399e-02 
 1.45587e-01  3.22498e-01  5.07866e-01  4.14136e-01  4.66346e-01  9.59315e-02 
 1.46815e-01  3.20979e-01  5.04047e-01  4.12008e-01  4.61766e-01  9.55624e-02 
 1.47911e-01  3.19449e-01  5.00304e-01  4.09863e-01  4.57282e-01  9.51419e-02 
 1.48887e-01  3.17912e-01  4.96635e-01  4.07706e-01  4.52893e-01  9.46779e-02 
 1.49755e-01  3.16371e-01  4.93040e-01  4.05541e-01  4.48596e-01  9.41774e-02 
 1.50523e-01  3.14827e-01  4.89516e-01  4.03373e-01  4.44389e-01  9.36462e-02 
 5.99929e-03  3.54156e-01  6.67579e-01  0.00000e+00  0.00000e+00  3.46336e-14 
 2.27847e-02  3.46926e-01  6.47649e-01  4.33933e-01  0.00000e+00  9.44299e-03 
 3.78291e-02  3.42481e-01  6.30735e-01  4.36880e-01  0.00000e+00  2.16012e-02 
 5.19512e-02  3.40177e-01  6.17018e-01  4.39097e-01  0.00000e+00  3.24949e-02 
 6.42378e-02  3.38479e-01  6.05124e-01  4.40195e-01  5.82159e-01  4.22039e-02 
 7.47626e-02  3.36890e-01  5.94421e-01  4.40316e-01  5.71283e-01  5.13138e-02 
 8.41437e-02  3.35552e-01  5.84829e-01  4.39974e-01  5.61151e-01  5.88111e-02 
 9.24319e-02  3.34279e-01  5.76064e-01  4.39193e-01  5.51599e-01  6.49373e-02 
 9.97269e-02  3.32986e-01  5.67944e-01  4.38027e-01  5.42529e-01  6.99215e-02 
 1.06139e-01  3.31637e-01  5.60348e-01  4.36538e-01  5.33876e-01  7.39626e-02 
 1.11777e-01  3.30218e-01  5.53191e-01  4.34781e-01  5.25596e-01  7.72267e-02 
 1.16735e-01  3.28730e-01  5.46412e-01  4.32807e-01  5.17655e-01  7.98503e-02 
 1.21101e-01  3.27179e-01  5.39963e-01  4.30659e-01  5.10028e-01  8.19447e-02 
 1.24949e-01  3.25572e-01  5.33808e-01  4.28375e-01  5.02692e-01  8.35934e-02 
 1.28325e-01  3.23924e-01  5.27940e-01  4.25988e-01  4.95655e-01  8.45467e-02 
 1.31313e-01  3.22223e-01  5.22274e-01  4.23500e-01  4.88830e-01  8.52322e-02 
 1.33956e-01  3.20478e-01  5.16796e-01  4.20932e-01  4.82209e-01  8.56934e-02 
 1.36292e-01  3.18699e-01  5.11496e-01  4.18303e-01  4.75784e-01  8.59665e-02 
 1.38355e-01  3.16894e-01  5.06363e-01  4.15629e-01  4.69549e-01  8.60816e-02 
 1.40173e-01  3.15069e-01  5.01386e-01  4.12923e-01  4.63495e-01  8.60641e-02 
 1.41774e-01  3.13231e-01  4.96558e-01  4.10196e-01  4.57616e-01  8.59352e-02 
 1.43179e-01  3.11385e-01  4.91871e-01  4.07457e-01  4.51905e-01  8.57127e-02 
 1.44408e-01  3.09536e-01  4.87317e-01  4.04714e-01  4.46355e-01  8.54117e-02 
 1.45480e-01  3.07687e-01  4.82891e-01  4.01974e-01  4.40960e-01  8.50451e-02 
 1.46410e-01  3.05842e-01  4.78585e-01  3.99241e-01  4.35714e-01  8.46235e-02 
 1.47212e-01  3.04003e-01  4.74395e-01  3.96522e-01  4.30611e-01  8.41563e-02 
 1.47898e-01  3.02173e-01  4.70315e-01  3.93819e-01  4.25645e-01  8.36512e-02 
 1.48480e-01  3.00354e-01  4.66340e-01  3.91136e-01  4.20811e-01  8.31149e-02 
 1.48967e-01  2.98548e-01  4.62465e-01  3.88475e-01  4.16104e-01  8.25532e-02 
 1.49369e-01  2.96756e-01  4.58687e-01  3.85838e-01  4.11519e-01  8.19708e-02 
 1.13937e-02  3.55647e-01  6.83189e-01  0.00000e+00  0.00000e+00  3.04676e-13 
 3.21671e-02  3.47267e-01  6.52229e-01  4.50584e-01  0.00000e+00  9.36643e-03 
 4.91750e-02  3.41669e-01  6.28460e-01  4.50350e-01  0.00000e+00  2.10170e-02 
 6.41392e-02  3.38147e-01  6.09821e-01  4.49651e-01  0.00000e+00  3.12014e-02 
 7.66628e-02  3.35290e-01  5.94253e-01  4.48153e-01  5.77320e-01  4.01220e-02 
 8.70800e-02  3.32632e-01  5.80705e-01  4.45965e-01  5.63143e-01  4.83796e-02 
 9.61075e-02  3.30268e-01  5.68792e-01  4.43506e-01  5.50163e-01  5.50644e-02 
 1.03892e-01  3.28030e-01  5.58106e-01  4.40790e-01  5.38138e-01  6.04391e-02 
 1.10595e-01  3.25837e-01  5.48378e-01  4.37860e-01  5.26908e-01  6.47403e-02 
 1.16366e-01  3.23653e-01  5.39421e-01  4.34758e-01  5.16360e-01  6.81670e-02 
 1.21337e-01  3.21463e-01  5.31105e-01  4.31528e-01  5.06409e-01  7.08818e-02 
 1.25623e-01  3.19263e-01  5.23332e-01  4.28206e-01  4.96989e-01  7.30164e-02 
 1.29320e-01  3.17055e-01  5.16025e-01  4.24821e-01  4.88047e-01  7.46766e-02 
 1.32510e-01  3.14843e-01  5.09127e-01  4.21399e-01  4.79541e-01  7.59411e-02 
 1.35247e-01  3.12638e-01  5.02614e-01  4.17970e-01  4.71462e-01  7.65885e-02 
 1.37613e-01  3.10421e-01  4.96384e-01  4.14516e-01  4.63699e-01  7.70044e-02 
 1.39652e-01  3.08197e-01  4.90412e-01  4.11053e-01  4.56232e-01  7.72287e-02 
 1.41405e-01  3.05975e-01  4.84677e-01  4.07592e-01  4.49045e-01  7.72939e-02 
 1.42904e-01  3.03758e-01  4.79161e-01  4.04145e-01  4.42121e-01  7.72272e-02 
 1.44181e-01  3.01550e-01  4.73848e-01  4.00719e-01  4.35444e-01  7.70511e-02 
 1.45259e-01  2.99357e-01  4.68723e-01  3.97320e-01  4.29001e-01  7.67843e-02 
 1.46162e-01  2.97180e-01  4.63776e-01  3.93955e-01  4.22780e-01  7.64426e-02 
 1.46909e-01  2.95023e-01  4.58993e-01  3.90627e-01  4.16768e-01  7.60390e-02 
 1.47518e-01  2.92887e-01  4.54366e-01  3.87340e-01  4.10954e-01  7.55845e-02 
 1.48002e-01  2.90775e-01  4.49884e-01  3.84096e-01  4.05329e-01  7.50885e-02 
 1.48377e-01  2.88687e-01  4.45540e-01  3.80896e-01  3.99883e-01  7.45587e-02 
 1.48652e-01  2.86624e-01  4.41327e-01  3.77743e-01  3.94606e-01  7.40018e-02 
 1.48839e-01  2.84588e-01  4.37236e-01  3.74638e-01  3.89492e-01  7.34233e-02 
 1.48948e-01  2.82579e-01  4.33262e-01  3.71580e-01  3.84531e-01  7.28279e-02 
 1.48985e-01  2.80598e-01  4.29398e-01  3.68570e-01  3.79717e-01  7.22197e-02 
 1.97746e-02  3.56343e-01  6.83574e-01  0.00000e+00  0.00000e+00  2.12959e-12 
 4.43343e-02  3.46807e-01  6.44417e-01  4.64076e-01  0.00000e+00  9.22985e-03 
 6.29692e-02  3.40102e-01  6.15897e-01  4.60650e-01  0.00000e+00  2.03806e-02 
 7.84463e-02  3.35449e-01  5.94011e-01  4.57114e-01  0.00000e+00  2.99147e-02 
 9.09116e-02  3.31540e-01  5.76126e-01  4.53146e-01  5.67424e-01  3.81283e-02 
 1.00963e-01  3.27925e-01  5.60859e-01  4.48797e-01  5.50428e-01  4.56272e-02 
 1.09416e-01  3.24655e-01  5.47592e-01  4.44386e-01  5.35061e-01  5.16015e-02 
 1.16511e-01  3.21573e-01  5.35820e-01  4.39910e-01  5.20997e-01  5.63286e-02 
 1.22462e-01  3.18602e-01  5.25211e-01  4.35389e-01  5.08015e-01  6.00485e-02 
 1.27456e-01  3.15702e-01  5.15535e-01  4.30850e-01  4.95953e-01  6.29582e-02 
 1.31647e-01  3.12855e-01  5.06626e-01  4.26317e-01  4.84687e-01  6.52159e-02 
 1.35163e-01  3.10053e-01  4.98362e-01  4.21811e-01  4.74121e-01  6.69476e-02 
 1.38108e-01  3.07293e-01  4.90648e-01  4.17349e-01  4.64177e-01  6.82538e-02 
 1.40569e-01  3.04575e-01  4.83411e-01  4.12944e-01  4.54790e-01  6.92085e-02 
 1.42607e-01  3.01908e-01  4.76618e-01  4.08620e-01  4.45939e-01  6.96141e-02 
 1.44299e-01  2.99264e-01  4.70154e-01  4.04341e-01  4.37494e-01  6.98197e-02 
 1.45692e-01  2.96647e-01  4.63988e-01  4.00118e-01  4.29423e-01  6.98613e-02 
 1.46823e-01  2.94062e-01  4.58094e-01  3.95956e-01  4.21699e-01  6.97687e-02 
 1.47728e-01  2.91510e-01  4.52448e-01  3.91860e-01  4.14299e-01  6.95660e-02 
 1.48435e-01  2.88993e-01  4.47030e-01  3.87833e-01  4.07201e-01  6.92733e-02 
 1.48969e-01  2.86513e-01  4.41823e-01  3.83878e-01  4.00385e-01  6.89072e-02 
 1.49352e-01  2.84072e-01  4.36812e-01  3.79996e-01  3.93833e-01  6.84814e-02 
 1.49601e-01  2.81669e-01  4.31982e-01  3.76188e-01  3.87529e-01  6.80073e-02 
 1.49734e-01  2.79306e-01  4.27322e-01  3.72455e-01  3.81458e-01  6.74945e-02 
 1.49764e-01  2.76982e-01  4.22820e-01  3.68795e-01  3.75606e-01  6.69509e-02 
 1.49704e-01  2.74698e-01  4.18468e-01  3.65208e-01  3.69962e-01  6.63831e-02 
 1.49564e-01  2.72454e-01  4.14255e-01  3.61695e-01  3.64512e-01  6.57967e-02 
 1.49353e-01  2.70250e-01  4.10173e-01  3.58252e-01  3.59247e-01  6.51963e-02 
 1.49081e-01  2.68084e-01  4.06216e-01  3.54880e-01  3.54156e-01  6.45858e-02 
 1.48754e-01  2.65957e-01  4.02376e-01  3.51576e-01  3.49231e-01  6.39685e-02 
 3.18325e-02  3.56367e-01  6.72054e-01  0.00000e+00  0.00000e+00  1.22962e-11 
 5.96303e-02  3.45683e-01  6.27581e-01  4.74712e-01  0.00000e+00  9.05912e-03 
 7.93311e-02  3.37921e-01  5.96290e-01  4.68131e-01  0.00000e+00  1.97269e-02 
 9.48346e-02  3.32219e-01  5.72656e-01  4.61866e-01  0.00000e+00  2.86642e-02 
 1.06833e-01  3.27350e-01  5.53623e-01  4.55566e-01  5.53472e-01  3.62397e-02 
 1.16177e-01  3.22875e-01  5.37577e-01  4.49208e-01  5.34125e-01  4.30586e-02 
 1.23773e-01  3.18801e-01  5.23737e-01  4.43006e-01  5.16803e-01  4.84060e-02 
 1.29942e-01  3.14978e-01  5.11540e-01  4.36933e-01  5.01101e-01  5.25693e-02 
 1.34946e-01  3.11328e-01  5.00615e-01  4.30986e-01  4.86738e-01  5.57892e-02 
 1.39000e-01  3.07810e-01  4.90705e-01  4.25168e-01  4.73504e-01  5.82590e-02 
 1.42273e-01  3.04400e-01  4.81626e-01  4.19486e-01  4.61239e-01  6.01318e-02 
 1.44903e-01  3.01085e-01  4.73241e-01  4.13945e-01  4.49819e-01  6.15279e-02 
 1.46999e-01  2.97858e-01  4.65445e-01  4.08547e-01  4.39141e-01  6.25422e-02 
 1.48652e-01  2.94713e-01  4.58157e-01  4.03294e-01  4.29124e-01  6.32440e-02 
 1.49924e-01  2.91659e-01  4.51338e-01  3.98202e-01  4.19735e-01  6.34567e-02 
 1.50886e-01  2.88660e-01  4.44869e-01  3.93223e-01  4.10823e-01  6.34966e-02 
 1.51583e-01  2.85718e-01  4.38715e-01  3.88357e-01  4.02349e-01  6.33965e-02 
 1.52055e-01  2.82834e-01  4.32847e-01  3.83606e-01  3.94279e-01  6.31832e-02 
 1.52332e-01  2.80008e-01  4.27238e-01  3.78968e-01  3.86581e-01  6.28785e-02 
 1.52443e-01  2.77239e-01  4.21868e-01  3.74443e-01  3.79228e-01  6.25002e-02 
 1.52411e-01  2.74527e-01  4.16717e-01  3.70029e-01  3.72195e-01  6.20629e-02 
 1.52256e-01  2.71872e-01  4.11768e-01  3.65724e-01  3.65460e-01  6.15787e-02 
 1.51995e-01  2.69273e-01  4.07005e-01  3.61526e-01  3.59003e-01  6.10575e-02 
 1.51643e-01  2.66728e-01  4.02418e-01  3.57431e-01  3.52805e-01  6.05074e-02 
 1.51211e-01  2.64238e-01  3.97992e-01  3.53438e-01  3.46850e-01  5.99353e-02 
 1.50712e-01  2.61800e-01  3.93718e-01  3.49543e-01  3.41123e-01  5.93467e-02 
